OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,SiteEnergyUse(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),UsageType,UsageType_Bin,NumPropertyUseTypes
27162,2016,NonResidential,Supermarket / Grocery Store,98136.0,1,SOUTHWEST,47.54427,-122.38609,1998,1.0,1,33706,0,33706,Supermarket/Grocery Store,Supermarket/Grocery Store,31746.0,,,8687690.0,0.0,5528496.0,3159194.0,Mono_usage,0,1
27184,2016,NonResidential,Mixed Use Property,98119.0,7,MAGNOLIA_QUEENANNE,47.65532,-122.37133,1961,1.0,2,37600,0,37600,"Non-Refrigerated Warehouse, Office, Other",Non-Refrigerated Warehouse,18400.0,16200.0,3000.0,2171751.5,0.0,472249.0,1699502.0,Multi_usage,1,3
27205,2016,SPS-District K-12,K-12 School,98177.0,5,NORTHWEST,47.70597,-122.36113,1954,1.0,1,42128,0,42128,K-12 School,K-12 School,42128.0,,,1709307.5,0.0,893537.0,815770.0,Mono_usage,0,1
27231,2016,SPS-District K-12,K-12 School,98117.0,6,BALLARD,47.68644,-122.38905,1932,1.0,2,44753,0,44753,K-12 School,K-12 School,46545.0,,,1638691.625,0.0,558868.0,1079824.0,Mono_usage,0,1
27244,2016,NonResidential,Other,98122.0,3,EAST,47.61314,-122.32262,1912,1.0,3,33708,0,33708,Other,Other,33708.0,,,786324.0,166488.4063,567086.0,52750.0,Mono_usage,0,1
27303,2016,NonResidential,Other,98155.0,5,NORTH,47.73368,-122.31366,1948,1.0,2,47237,0,47237,Other,Other,47661.0,,,5981430.0,0.0,5981430.0,0.0,Mono_usage,0,1
27365,2016,SPS-District K-12,K-12 School,98107.0,6,BALLARD,47.67363,-122.39152,1989,1.0,2,57298,0,57298,K-12 School,K-12 School,60882.0,,,1586388.75,0.0,1586389.0,0.0,Mono_usage,0,1
27378,2016,NonResidential,Supermarket / Grocery Store,98115.0,4,NORTHEAST,47.68217,-122.31675,1997,1.0,1,76585,38585,38000,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,41447.0,0.0,,13906080.0,0.0,8112028.0,5794050.0,Multi_usage,1,2
27381,2016,NonResidential,Worship Facility,98105.0,4,NORTHEAST,47.66295,-122.31494,1938,1.0,3,26373,0,26373,Worship Facility,Worship Facility,26373.0,,,964236.0,0.0,282478.0,681758.0,Mono_usage,0,1
27389,2016,NonResidential,Small- and Mid-Sized Office,98122.0,3,CENTRAL,47.60207,-122.28481,1956,6.0,2,75868,0,75868,"Non-Refrigerated Warehouse, Office, Restaurant, Retail Store",Office,50379.0,12622.0,6662.0,3605749.75,0.0,3605750.0,0.0,Multi_usage,1,4
27406,2016,NonResidential,Mixed Use Property,98112.0,3,EAST,47.62164,-122.31238,1947,1.0,2,21656,0,21656,"Office, Other - Entertainment/Public Assembly, Other - Public Services, Restaurant, Urgent Care/Clinic/Other Outpatient",Other - Entertainment/Public Assembly,5656.0,5561.0,5090.0,1607972.25,0.0,726238.0,881734.0,Multi_usage,1,5
27455,2016,Nonresidential COS,Distribution Center,98119.0,7,MAGNOLIA_QUEENANNE,47.63319,-122.36294,1921,1.0,3,23040,0,23040,Distribution Center,Distribution Center,23040.0,,,421430.0,0.0,421430.0,0.0,Mono_usage,0,1
27456,2016,NonResidential,Other,98119.0,7,MAGNOLIA_QUEENANNE,47.63286,-122.36141,1956,1.0,2,36771,0,36771,Other,Other,34856.0,,,5447076.5,0.0,5447076.0,0.0,Mono_usage,0,1
27482,2016,NonResidential,Warehouse,98108.0,1,GREATER_DUWAMISH,47.53104,-122.32784,1977,1.0,1,24024,0,24024,"Non-Refrigerated Warehouse, Other - Services",Non-Refrigerated Warehouse,14314.0,9710.0,,375773.5938,0.0,375773.0,0.0,Multi_usage,1,2
27488,2016,NonResidential,Warehouse,98108.0,1,GREATER_DUWAMISH,47.53326,-122.32579,1953,1.0,1,42420,0,42420,"Non-Refrigerated Warehouse, Office, Other",Non-Refrigerated Warehouse,27420.0,10000.0,5000.0,965425.1875,0.0,474320.0,491105.0,Multi_usage,1,3
27494,2016,NonResidential,Distribution Center,98108.0,1,GREATER_DUWAMISH,47.53379,-122.33063,1979,1.0,1,36982,0,36982,"Distribution Center, Office",Distribution Center,34382.0,2600.0,,374753.8125,0.0,282354.0,92400.0,Multi_usage,1,2
27504,2016,NonResidential,Warehouse,98108.0,1,GREATER_DUWAMISH,47.53651,-122.32954,1964,1.0,2,23400,0,23400,"Non-Refrigerated Warehouse, Office, Parking",Non-Refrigerated Warehouse,20002.0,3374.0,0.0,439266.9063,0.0,439267.0,0.0,Multi_usage,1,3
27532,2016,NonResidential,Other,98109.0,7,MAGNOLIA_QUEENANNE,47.62518,-122.35317,1948,1.0,2,30720,0,30720,"Office, Other, Parking",Other,28120.0,1600.0,1000.0,1683064.25,0.0,482047.0,1201017.0,Multi_usage,1,3
27553,2016,NonResidential,Warehouse,98108.0,2,GREATER_DUWAMISH,47.56626,-122.3244,1972,1.0,1,23232,0,23232,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,23232.0,,,127374.0,0.0,127374.0,0.0,Mono_usage,0,1
27554,2016,NonResidential,Warehouse,98108.0,2,GREATER_DUWAMISH,47.56501,-122.3248,1974,1.0,1,35046,0,35046,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,32546.0,,,1063269.125,0.0,841364.0,221905.0,Mono_usage,0,1
27561,2016,NonResidential,Refrigerated Warehouse,98108.0,2,GREATER_DUWAMISH,47.56477,-122.32628,1961,1.0,1,25577,0,25577,"Non-Refrigerated Warehouse, Office, Refrigerated Warehouse",Refrigerated Warehouse,13349.0,8228.0,4000.0,895784.6875,0.0,723667.0,172117.0,Multi_usage,1,3
27562,2016,NonResidential,Warehouse,98108.0,2,GREATER_DUWAMISH,47.56448,-122.32484,1974,1.0,1,43380,0,43380,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,42844.0,,,405062.0,0.0,405062.0,0.0,Mono_usage,0,1
27567,2016,NonResidential,Small- and Mid-Sized Office,98020.0,4,LAKE_UNION,47.65576,-122.34208,1995,1.0,3,20410,0,20410,Office,Office,20410.0,,,2720238.25,0.0,1444160.0,1276078.0,Mono_usage,0,1
27587,2016,NonResidential,Small- and Mid-Sized Office,98133.0,5,NORTHWEST,47.70349,-122.33424,1983,1.0,3,24696,6300,18396,"Office, Parking",Office,18396.0,6300.0,,624125.625,0.0,624125.0,0.0,Multi_usage,1,2
27597,2016,SPS-District K-12,K-12 School,98125.0,5,NORTHWEST,47.71487,-122.32959,1956,1.0,1,45174,0,45174,K-12 School,K-12 School,45174.0,,,1980825.25,0.0,786971.0,1193854.0,Mono_usage,0,1
27598,2016,NonResidential,Worship Facility,98125.0,5,NORTHWEST,47.71479,-122.32824,2002,1.0,1,24955,0,24955,Worship Facility,Worship Facility,24955.0,,,689803.0,0.0,320006.0,369797.0,Mono_usage,0,1
27668,2016,NonResidential,Other,98112.0,3,CENTRAL,47.62342,-122.29688,1991,1.0,3,34074,0,34074,Other/Specialty Hospital,Other/Specialty Hospital,34074.0,,,8521989.0,0.0,3603789.0,4918200.0,Mono_usage,0,1
27673,2016,NonResidential,Hotel,98104.0,7,DOWNTOWN,47.60505,-122.3361,2006,0.0,10,392552,22225,370327,"Hotel, Parking",Hotel,198400.0,52400.0,,17457560.0,0.0,10914911.0,6542646.0,Multi_usage,1,2
27703,2016,NonResidential,Worship Facility,98125.0,5,NORTH,47.71856,-122.32084,1961,1.0,2,76475,0,76475,"Other - Education, Worship Facility",Worship Facility,45442.0,31033.0,,1765813.625,0.0,573241.0,1192573.0,Multi_usage,1,2
27704,2016,NonResidential,K-12 School,98125.0,5,NORTH,47.71923,-122.32171,1988,1.0,2,32961,0,32961,K-12 School,K-12 School,32961.0,,,1573155.0,0.0,446659.0,1126496.0,Mono_usage,0,1
27721,2016,Nonresidential COS,Other,98103.0,6,NORTHWEST,47.6875,-122.35496,2004,1.0,1,27376,14570,12806,"Library, Parking",Library,12806.0,0.0,,1082920.125,0.0,668530.0,414390.0,Multi_usage,1,2
27799,2016,Campus,K-12 School,98112.0,3,CENTRAL,47.62291,-122.28879,1950,1.0,1,109794,0,109794,K-12 School,K-12 School,109794.0,,,3296526.25,0.0,1294767.0,2001759.0,Mono_usage,0,1
27816,2016,NonResidential,Other,98122.0,3,CENTRAL,47.61796,-122.30847,1911,1.0,3,25200,0,25200,Other - Lodging/Residential,Other - Lodging/Residential,25200.0,,,1242666.25,0.0,281188.0,961478.0,Mono_usage,0,1
27821,2016,NonResidential,Supermarket / Grocery Store,98125.0,5,NORTH,47.70941,-122.31707,1996,1.0,1,44755,0,44755,Supermarket/Grocery Store,Supermarket/Grocery Store,46978.0,,,11521140.0,0.0,5923610.0,5597529.0,Mono_usage,0,1
27825,2016,NonResidential,Other,98122.0,3,EAST,47.61340332,-122.3203506,1907,1.0,2,22320,0,22320,"Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",22320.0,,,209644.9063,0.0,137286.0,72359.0,Mono_usage,0,4
27828,2016,NonResidential,Mixed Use Property,98122.0,3,EAST,47.6139,-122.32034,1912,1.0,3,24000,0,24000,"Office, Other, Retail Store",Office,12000.0,6000.0,6000.0,932083.5,0.0,876004.0,56079.0,Multi_usage,1,3
27830,2016,NonResidential,Small- and Mid-Sized Office,98122.0,3,EAST,47.61393,-122.31589,1920,1.0,3,23422,0,23422,Office,Office,23422.0,,,2701872.0,0.0,334292.0,2367580.0,Mono_usage,0,1
27833,2016,NonResidential,Other,98122.0,3,EAST,47.61674,-122.31111,1975,5.0,2,38879,11328,27551,Urgent Care/Clinic/Other Outpatient,Urgent Care/Clinic/Other Outpatient,38879.0,,,3371659.75,0.0,3257087.0,114572.0,Mono_usage,0,1
27869,2016,NonResidential,Warehouse,98112.0,3,EAST,47.61481,-122.31536,1920,1.0,2,23040,0,23040,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,23040.0,,,79711.79688,0.0,72845.0,6867.0,Mono_usage,0,1
27874,2016,NonResidential,Warehouse,98122.0,3,EAST,47.61469,-122.31596,1958,1.0,2,61880,0,61880,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,61880.0,,,595936.5,0.0,595937.0,0.0,Mono_usage,0,1
27882,2016,NonResidential,Small- and Mid-Sized Office,98122.0,3,EAST,47.61556,-122.32048,1925,1.0,2,27938,0,27938,"Office, Retail Store",Office,13917.0,13188.0,,1027394.313,0.0,1024252.0,3142.0,Multi_usage,1,2
27891,2016,NonResidential,Other,98105.0,4,NORTHEAST,47.66386,-122.31715,1924,1.0,2,21600,0,21600,"Other - Services, Retail Store",Other - Services,32580.0,9650.0,,1623657.0,0.0,1623657.0,0.0,Multi_usage,1,2
27892,2016,Nonresidential COS,Other,98105.0,4,NORTHEAST,47.66506,-122.31656,1929,1.0,3,27908,0,27908,Other,Other,21886.0,,,2028125.625,0.0,964426.0,1063700.0,Mono_usage,0,1
27901,2016,Campus,K-12 School,98112.0,3,CENTRAL,47.62291,-122.28879,2000,1.0,2,30562,0,30562,K-12 School,K-12 School,30562.0,,,1622231.375,0.0,659450.0,962781.0,Mono_usage,0,1
27903,2016,NonResidential,Retail Store,98104.0,2,DOWNTOWN,47.59951,-122.32033,2000,1.0,3,54969,0,54969,Retail Store,Retail Store,54969.0,,,3724098.25,0.0,3434704.0,289394.0,Mono_usage,0,1
27922,2016,NonResidential,K-12 School,98122.0,3,CENTRAL,47.61395,-122.31253,1951,1.0,2,36825,0,36825,"K-12 School, Office, Social/Meeting Hall, Worship Facility",K-12 School,44340.0,10415.0,4925.0,1755072.75,0.0,911763.0,843310.0,Multi_usage,1,4
27928,2016,NonResidential,Small- and Mid-Sized Office,98122.0,3,EAST,47.61546,-122.31195,1958,1.0,3,25834,0,25834,Office,Office,31822.0,,,2076289.625,0.0,1219253.0,857036.0,Mono_usage,0,1
27947,2016,NonResidential,Worship Facility,98102.0,3,EAST,47.63193,-122.32126,1929,1.0,1,37700,0,37700,Worship Facility,Worship Facility,52225.0,,,3481727.5,0.0,751827.0,2729901.0,Mono_usage,0,1
27955,2016,SPS-District K-12,K-12 School,98112.0,3,EAST,47.64063,-122.30428,1925,1.0,2,27273,0,27273,K-12 School,K-12 School,27273.0,,,1258619.125,0.0,436535.0,822084.0,Mono_usage,0,1
27982,2016,NonResidential,Small- and Mid-Sized Office,98103.0,5,NORTHWEST,47.69898,-122.34162,1982,1.0,3,25111,0,25111,"Non-Refrigerated Warehouse, Office, Parking",Office,14256.0,7850.0,0.0,954352.6875,0.0,557279.0,397074.0,Multi_usage,1,3
28019,2016,NonResidential,Worship Facility,98199.0,7,MAGNOLIA_QUEENANNE,47.64725,-122.39977,1953,1.0,2,31805,0,31805,Worship Facility,Worship Facility,31805.0,,,1641667.0,0.0,407379.0,1234288.0,Mono_usage,0,1
28020,2016,NonResidential,K-12 School,98199.0,7,MAGNOLIA_QUEENANNE,47.64725,-122.39977,1953,1.0,1,20811,0,20811,K-12 School,K-12 School,20811.0,,,1267348.5,0.0,505796.0,761553.0,Mono_usage,0,1
28025,2016,Nonresidential COS,Warehouse,98134.0,2,GREATER_DUWAMISH,47.59393,-122.32211,1967,1.0,2,22058,0,22058,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,12644.0,7286.0,,1987334.75,0.0,847726.0,1139608.0,Multi_usage,1,2
28029,2016,NonResidential,Refrigerated Warehouse,98108.0,2,GREATER_DUWAMISH,47.56268,-122.32364,1970,1.0,1,22890,0,22890,"Office, Refrigerated Warehouse",Refrigerated Warehouse,43452.0,2890.0,,10005787.0,0.0,8922015.0,1083771.0,Multi_usage,1,2
28030,2016,NonResidential,Other,98112.0,2,GREATER_DUWAMISH,47.56166,-122.3237,1907,1.0,5,36000,0,36000,Other,Other,36000.0,,,1111293.75,0.0,346376.0,764918.0,Mono_usage,0,1
28033,2016,NonResidential,Distribution Center,98108.0,2,GREATER_DUWAMISH,47.5616,-122.32603,1971,1.0,1,28320,0,28320,"Distribution Center, Parking",Distribution Center,28320.0,0.0,,4236396.5,0.0,3403624.0,832772.0,Multi_usage,1,2
28053,2016,NonResidential,Worship Facility,98115.0,4,NORTHEAST,47.67816,-122.28998,1955,1.0,1,29079,0,29079,Worship Facility,Worship Facility,29079.0,,,861643.6875,0.0,511118.0,350526.0,Mono_usage,0,1
28066,2016,NonResidential,Small- and Mid-Sized Office,98112.0,3,EAST,47.63441,-122.28061,1982,1.0,3,28848,9616,19232,"Office, Parking",Office,19232.0,9616.0,,726917.5,0.0,726917.0,0.0,Multi_usage,1,2
28081,2016,NonResidential,Small- and Mid-Sized Office,98107.0,6,BALLARD,47.65564,-122.36191,1988,1.0,2,20535,0,20535,"Distribution Center, Office",Office,13600.0,8200.0,,1835804.0,0.0,1274260.0,561544.0,Multi_usage,1,2
28086,2016,NonResidential,Laboratory,98119.0,7,MAGNOLIA_QUEENANNE,47.65223,-122.36147,1985,1.0,2,43025,0,43025,"Laboratory, Other",Laboratory,29527.0,13498.0,,9393108.0,0.0,5264469.0,4128638.0,Multi_usage,1,2
28476,2016,NonResidential,Warehouse,98108.0,2,GREATER_DUWAMISH,47.54769,-122.3251,1965,1.0,1,30800,0,30800,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,30800.0,,,485971.0,0.0,485971.0,0.0,Mono_usage,0,1
29214,2016,NonResidential,Warehouse,98134.0,2,GREATER_DUWAMISH,47.59416,-122.3267,1922,1.0,1,37400,0,37400,"Distribution Center, Non-Refrigerated Warehouse, Supermarket/Grocery Store",Non-Refrigerated Warehouse,27271.0,5706.0,4473.0,924192.6875,0.0,894740.0,29453.0,Multi_usage,1,3
29550,2016,NonResidential,Large Office,98104.0,2,DOWNTOWN,47.59666,-122.32768,2000,1.0,11,268130,0,268130,Office,Office,268130.0,,,15026352.0,0.0,14980783.0,45567.0,Mono_usage,0,1
29551,2016,NonResidential,Small- and Mid-Sized Office,98104.0,2,DOWNTOWN,47.59706,-122.32813,2000,1.0,11,68452,0,68452,"Bank Branch, Office",Office,61665.0,6787.0,,3782378.25,0.0,3782378.0,0.0,Multi_usage,1,2
29552,2016,NonResidential,Large Office,98104.0,2,DOWNTOWN,47.59634,-122.32807,2000,1.0,11,273185,0,273185,Office,Office,281566.0,,,14709151.0,0.0,14709149.0,0.0,Mono_usage,0,1
29612,2016,NonResidential,K-12 School,98105.0,4,NORTHEAST,47.66368,-122.27324,1924,1.0,3,97500,0,97500,K-12 School,K-12 School,97500.0,,,3736960.0,0.0,910698.0,2826262.0,Mono_usage,0,1
29788,2016,NonResidential,Small- and Mid-Sized Office,98119.0,7,MAGNOLIA_QUEENANNE,47.62495,-122.36036,1982,1.0,5,54015,0,54015,Office,Office,54015.0,,,3020001.5,0.0,3020001.0,0.0,Mono_usage,0,1
32429,2016,NonResidential,Restaurant,98101.0,7,DOWNTOWN,47.60805,-122.33978,1985,1.0,13,42000,0,42000,"Office, Other, Other - Restaurant/Bar, Strip Mall",Other - Restaurant/Bar,26554.0,15310.0,7673.0,7798464.0,2513519.25,4351882.0,933062.0,Multi_usage,1,4
33289,2016,NonResidential,Large Office,98121.0,7,DOWNTOWN,47.61706,-122.35141,1982,0.0,24,119701,0,119701,"Office, Retail Store",Office,102878.0,16823.0,,8382140.5,0.0,8382139.0,0.0,Multi_usage,1,2
33408,2016,Nonresidential COS,Other,98125.0,5,NORTH,47.71986,-122.29809,1965,1.0,1,24697,0,24697,"Library, Other - Services",Library,15300.0,4717.0,,1295685.75,0.0,859009.0,436677.0,Multi_usage,1,2
33527,2016,NonResidential,University,98144.0,3,CENTRAL,47.59677,-122.30172,2013,2.0,1,57468,0,57468,College/University,College/University,67750.0,,,3543985.5,0.0,2133182.0,1410803.0,Mono_usage,0,1
33548,2016,NonResidential,University,98122.0,3,EAST,47.61808,-122.32175,2006,1.0,5,84000,0,84000,College/University,College/University,84300.0,,,12184124.0,0.0,4446528.0,7737596.0,Mono_usage,0,1
34348,2016,NonResidential,Retail Store,98101.0,7,DOWNTOWN,47.6087,-122.33884,1991,1.0,3,103000,0,103000,Retail Store,Retail Store,103000.0,,,5214621.5,0.0,4243144.0,971477.0,Mono_usage,0,1
34891,2016,NonResidential,Supermarket / Grocery Store,98116.0,1,SOUTHWEST,47.56137,-122.38524,2008,1.0,1,37864,0,37864,Supermarket/Grocery Store,Supermarket/Grocery Store,37864.0,,,8025696.0,0.0,5407602.0,2618093.0,Mono_usage,0,1
34908,2016,NonResidential,Supermarket / Grocery Store,98122.0,3,EAST,47.62256,-122.32092,1950,1.0,2,66497,0,66497,Supermarket/Grocery Store,Supermarket/Grocery Store,66497.0,,,9290214.0,0.0,9133009.0,157203.0,Mono_usage,0,1
35391,2016,NonResidential,Retail Store,98109.0,7,MAGNOLIA_QUEENANNE,47.62473,-122.34727,2006,1.0,4,34010,0,34010,Retail Store,Retail Store,38428.0,,,3560614.25,0.0,3560614.0,0.0,Mono_usage,0,1
35392,2016,NonResidential,Supermarket / Grocery Store,98109.0,7,MAGNOLIA_QUEENANNE,47.62473,-122.34727,2006,1.0,4,45980,0,45980,Supermarket/Grocery Store,Supermarket/Grocery Store,45980.0,,,8305255.0,0.0,5369235.0,2936020.0,Mono_usage,0,1
36034,2016,NonResidential,Retail Store,98122.0,3,EAST,47.61378771,-122.3214255,1996,0.0,3,45743,0,45743,Retail Store,Retail Store,45243.0,,,5313217.0,0.0,4307444.0,1005772.0,Mono_usage,0,1
36587,2016,NonResidential,Other,98122.0,3,CENTRAL,47.61674,-122.30207,1991,1.0,1,45000,0,45000,"Fitness Center/Health Club/Gym, Swimming Pool",Fitness Center/Health Club/Gym,45000.0,0.0,,3505497.0,0.0,1051644.0,2453853.0,Multi_usage,1,2
37008,2016,NonResidential,Other,98134.0,2,GREATER_DUWAMISH,47.59544,-122.33159,1999,1.0,6,333698,0,333698,"Other - Entertainment/Public Assembly, Parking",Parking,432903.0,333698.0,,13730204.0,0.0,9401937.0,4328267.0,Multi_usage,1,2
37248,2016,NonResidential,Warehouse,98108.0,2,GREATER_DUWAMISH,47.55066,-122.31787,1904,1.0,4,72859,0,72859,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,72859.0,,,1498457.875,0.0,1455485.0,42973.0,Mono_usage,0,1
39332,2016,SPS-District K-12,K-12 School,98118.0,2,SOUTHEAST,47.52374,-122.27201,2009,1.0,2,138705,0,138705,K-12 School,K-12 School,138705.0,,,4959298.0,0.0,3004396.0,1954902.0,Mono_usage,0,1
40008,2016,NonResidential,Mixed Use Property,98134.0,2,GREATER_DUWAMISH,47.5823,-122.32937,2004,1.0,3,21947,0,21947,"Office, Other, Parking",Other,14877.0,12023.0,4920.0,1554599.25,0.0,969591.0,585008.0,Multi_usage,1,3
40028,2016,NonResidential,Warehouse,98115.0,4,NORTHEAST,47.68454,-122.26235,1940,1.0,0,384772,0,384772,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,349953.0,63872.0,,15206762.0,0.0,9014872.0,6191888.0,Multi_usage,1,2
40031,2016,NonResidential,Medical Office,98115.0,4,NORTHEAST,47.6824,-122.26223,1960,1.0,0,30287,0,30287,Medical Office,Medical Office,28050.0,,,2193115.0,0.0,1815405.0,377710.0,Mono_usage,0,1
40034,2016,NonResidential,Small- and Mid-Sized Office,98115.0,4,NORTHEAST,47.68254,-122.26299,1960,1.0,0,21931,0,21931,Office,Office,31845.0,31845.0,,3947209.25,0.0,1398591.0,2548619.0,Multi_usage,1,1
40067,2016,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,47.60148,-122.33379,1985,1.0,6,73102,0,73102,"Office, Parking",Office,92723.0,18364.0,,4307238.5,0.0,4307238.0,0.0,Multi_usage,1,2
40447,2016,Nonresidential COS,Mixed Use Property,98134.0,2,GREATER_DUWAMISH,47.57918,-122.32075,1966,5.0,1,87458,0,87458,"Data Center, Distribution Center, Office, Other",Office,41097.0,39772.0,6275.0,8475238.0,0.0,3890327.0,4584911.0,Multi_usage,1,4
41928,2016,NonResidential,Supermarket / Grocery Store,98115.0,5,NORTH,47.71864,-122.312,2011,1.0,1,51400,0,51400,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,51841.0,0.0,,11702959.0,0.0,6889168.0,4813790.0,Multi_usage,1,2
42069,2016,NonResidential,Small- and Mid-Sized Office,98103.0,4,LAKE_UNION,47.64779,-122.33352,1993,1.0,1,26263,0,26263,Office,Office,26263.0,,,1634669.375,0.0,1634669.0,0.0,Mono_usage,0,1
45287,2016,Nonresidential COS,Other,98122.0,3,CENTRAL,47.60668,-122.30242,1968,0.0,1,21400,0,21400,"Fitness Center/Health Club/Gym, Other - Recreation, Swimming Pool",Other - Recreation,11737.0,9003.0,0.0,5170809.5,0.0,2514599.0,2656210.0,Multi_usage,1,3
45927,2016,NonResidential,Laboratory,98104.0,3,EAST,47.60427,-122.32311,2000,1.0,8,178000,0,178000,Laboratory,Laboratory,181930.0,,,53166156.0,31030194.0,22135959.0,0.0,Mono_usage,0,1
48287,2016,NonResidential,Large Office,98134.0,2,GREATER_DUWAMISH,47.5735,-122.32239,2005,1.0,4,162157,0,162157,"Office, Other - Services",Office,88698.0,72726.0,,40613740.0,0.0,35110865.0,5502867.0,Multi_usage,1,2
49687,2016,NonResidential,Supermarket / Grocery Store,98119.0,7,MAGNOLIA_QUEENANNE,47.6239,-122.35756,2003,1.0,4,33997,0,33997,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,33997.0,30000.0,,8926736.0,0.0,8224625.0,702110.0,Multi_usage,1,2
49695,2016,NonResidential,Large Office,98109.0,7,LAKE_UNION,47.62037,-122.33627,2012,1.0,11,526423,0,526423,"Office, Other, Parking",Office,400536.0,182439.0,7177.0,17463744.0,0.0,16565434.0,898308.0,Multi_usage,1,3
49699,2016,NonResidential,Warehouse,98178.0,2,SOUTHEAST,47.51098,-122.27817,1988,1.0,2,45700,0,45700,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,293707.0,,,1544193.75,0.0,1441594.0,102600.0,Mono_usage,0,1
49705,2016,Nonresidential COS,Other,98115.0,4,NORTHEAST,47.68212,-122.2633,1929,8.0,0,502030,0,502030,Other - Recreation,Other - Recreation,564258.0,,,18470340.0,0.0,9359884.0,9110455.0,Mono_usage,0,1
49709,2016,NonResidential,Other,98013.0,5,NORTHWEST,47.71286,-122.33635,2012,1.0,2,53575,0,53575,Urgent Care/Clinic/Other Outpatient,Urgent Care/Clinic/Other Outpatient,53575.0,,,31803568.0,0.0,23173477.0,8630089.0,Mono_usage,0,1
49712,2016,NonResidential,Large Office,98134.0,2,GREATER_DUWAMISH,47.58995,-122.33472,2012,1.0,6,157345,0,157345,Office,Office,157345.0,,,11624548.0,0.0,11385578.0,238969.0,Mono_usage,0,1
49715,2016,NonResidential,Residence Hall,98195.0,4,NORTHEAST,47.65642,-122.31475,2012,1.0,5,136758,0,136758,Residence Hall/Dormitory,Residence Hall/Dormitory,207017.0,,,6275367.5,0.0,3420620.0,2854748.0,Mono_usage,0,1
49716,2016,NonResidential,Residence Hall,98195.0,4,NORTHEAST,47.65599,-122.31385,2012,1.0,7,192259,0,192259,"Residence Hall/Dormitory, Supermarket/Grocery Store",Residence Hall/Dormitory,188118.0,7000.0,,8767617.0,0.0,5931729.0,2835888.0,Multi_usage,1,2
49718,2016,Nonresidential COS,Other,98108.0,1,GREATER_DUWAMISH,47.53246,-122.33304,2012,2.0,2,137138,0,137138,Other - Utility,Other - Utility,138602.0,,,5475367.0,0.0,5475366.0,0.0,Mono_usage,0,1
