OSEBuildingID,BuildingType,PrimaryPropertyType,Neighborhood,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,LargestPropertyUseType,SiteEnergyUse(kBtu),UsageType,NumPropertyUseTypes,BuildingAge,HasSteam,HasElectricity,HasGas,NbSourcesEnergies,SecondUseRatio,ThirdUseRatio,AreaPerFloor
281,NonResidential,K-12 School,NORTHEAST,1.0,2,55653,0,K-12 School,1377627.0,Mono_usage,1,88,0,1,1,2,0.0,0.0,27826.5
282,NonResidential,Hotel,NORTHEAST,1.0,16,106860,0,Hotel,11935719.0,Mono_usage,1,85,0,1,1,2,0.0,0.0,6678.75
283,NonResidential,Small- and Mid-Sized Office,NORTH,1.0,5,50759,0,Office,3147042.0,Multi_usage,2,44,0,1,1,2,0.07249945822415729,0.0,10151.8
284,NonResidential,Worship Facility,NORTHEAST,1.0,2,56772,0,Worship Facility,2439484.75,Mono_usage,1,64,0,1,1,2,0.0,0.0,28386.0
285,NonResidential,Worship Facility,NORTHEAST,1.0,3,103000,0,Worship Facility,4854429.5,Mono_usage,1,64,0,1,1,2,0.0,0.0,34333.333333333336
286,SPS-District K-12,K-12 School,NORTHEAST,1.0,3,269297,0,K-12 School,10498344.0,Mono_usage,1,10,0,1,1,2,0.0,0.0,89765.66666666667
287,SPS-District K-12,K-12 School,NORTHEAST,1.0,3,75174,0,K-12 School,2733846.0,Mono_usage,1,15,0,1,1,2,0.0,0.0,25058.0
289,SPS-District K-12,K-12 School,MAGNOLIA_QUEENANNE,1.0,3,75214,0,K-12 School,2334260.0,Mono_usage,1,13,0,1,1,2,0.0,0.0,25071.333333333332
290,SPS-District K-12,K-12 School,SOUTHWEST,1.0,3,134918,0,K-12 School,3822102.5,Mono_usage,1,11,0,1,1,2,0.0,0.0,44972.666666666664
291,SPS-District K-12,K-12 School,CENTRAL,1.0,2,64414,0,K-12 School,2295176.5,Mono_usage,1,25,0,1,0,1,0.0,0.0,32207.0
292,SPS-District K-12,K-12 School,NORTHWEST,1.0,3,92437,0,K-12 School,4626443.0,Mono_usage,1,89,0,1,1,2,0.0,0.0,30812.333333333332
293,NonResidential,Other,DOWNTOWN,1.0,7,128766,0,Other - Entertainment/Public Assembly,6057410.0,Multi_usage,3,102,0,1,1,2,0.09999534038488421,0.047652330584160414,18395.14285714286
294,NonResidential,Residence Hall,DOWNTOWN,1.0,9,107572,0,Residence Hall/Dormitory,5572503.0,Multi_usage,3,103,1,1,0,2,0.2523240248391775,0.09824117800171048,11952.444444444445
295,NonResidential,Other,DOWNTOWN,1.0,15,230880,0,Other,62197176.0,Mono_usage,1,61,0,1,0,1,0.0,0.0,15392.0
300,SPS-District K-12,K-12 School,GREATER_DUWAMISH,1.0,3,204961,0,K-12 School,8190809.0,Mono_usage,1,9,0,1,1,2,0.0,0.0,68320.33333333333
302,NonResidential,Other,MAGNOLIA_QUEENANNE,1.0,1,76086,0,Other,3267564.0,Mono_usage,1,43,0,1,1,2,0.0,0.0,76086.0
313,NonResidential,Medical Office,MAGNOLIA_QUEENANNE,1.0,5,190000,39000,Medical Office,28731502.0,Multi_usage,2,89,0,1,1,2,0.05160526315789474,0.0,38000.0
314,NonResidential,Hotel,DOWNTOWN,1.0,4,122309,0,Hotel,25453690.0,Mono_usage,1,55,0,1,1,2,0.0,0.0,30577.25
315,Campus,Other,DOWNTOWN,4.0,3,215476,0,Other,24017770.0,Mono_usage,1,21,0,1,1,2,0.0,0.0,71825.33333333333
316,NonResidential,Hotel,DOWNTOWN,1.0,8,254273,38800,Hotel,26659244.0,Mono_usage,1,13,0,1,1,2,0.0,0.0,31784.125
317,Nonresidential COS,Other,DOWNTOWN,1.0,2,69400,0,Other - Entertainment/Public Assembly,14833476.0,Mono_usage,1,36,0,1,1,2,0.0,0.0,34700.0
318,NonResidential,Mixed Use Property,DOWNTOWN,1.0,1,62900,0,Restaurant,10394330.0,Multi_usage,3,116,0,1,1,2,0.47365659777424485,0.05380445228934817,62900.0
319,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,4,56500,0,Office,1380293.625,Multi_usage,2,102,1,1,0,2,0.12389380530973451,0.0,14125.0
320,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,4,203504,0,Non-Refrigerated Warehouse,3785282.5,Multi_usage,2,8,0,1,0,1,0.21686060224860446,0.0,50876.0
322,NonResidential,Large Office,DOWNTOWN,0.0,3,100734,26731,Office,9788717.0,Mono_usage,1,48,0,1,0,1,0.0,0.0,33578.0
323,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,4,77662,18504,Office,5007401.0,Multi_usage,2,35,0,1,1,2,0.22623676959130593,0.0,19415.5
324,NonResidential,Large Office,DOWNTOWN,1.0,12,234000,21790,Office,18661606.0,Multi_usage,4,38,0,1,1,2,0.12762820512820514,0.10843162393162394,19500.0
326,NonResidential,Large Office,DOWNTOWN,1.0,25,369996,0,Office,24755086.0,Multi_usage,2,27,0,1,0,1,0.3437658785500384,0.0,14799.84
327,NonResidential,Retail Store,DOWNTOWN,1.0,10,693450,0,Retail Store,40062888.0,Multi_usage,2,91,1,1,1,3,0.4792602206359507,0.0,69345.0
328,NonResidential,Large Office,DOWNTOWN,1.0,33,791396,0,Office,40847752.0,Multi_usage,5,40,0,1,1,2,0.16738143735879382,0.04183746190276423,23981.696969696968
329,NonResidential,Large Office,DOWNTOWN,1.0,23,747747,205076,Office,30985420.0,Multi_usage,3,16,0,1,1,2,0.29293999173517243,0.012486843812145017,32510.739130434784
330,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,10,63409,7757,Office,3444270.0,Multi_usage,2,90,1,1,0,2,0.09757289974609283,0.0,6340.9
331,NonResidential,Large Office,DOWNTOWN,1.0,17,204790,30000,Office,7739699.0,Multi_usage,4,86,0,1,1,2,0.08335367937887592,0.07161482494262415,12046.470588235294
332,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,5,73399,0,Office,3757006.0,Multi_usage,2,100,0,1,0,1,0.13591465823785065,0.0,14679.8
333,NonResidential,Large Office,DOWNTOWN,1.0,20,265851,32334,Office,14633233.0,Multi_usage,2,47,1,1,0,2,0.10988862182199803,0.0,13292.55
334,NonResidential,Large Office,DOWNTOWN,1.0,25,758043,228668,Office,27018020.0,Multi_usage,2,7,0,1,1,2,0.2520727715973896,0.0,30321.72
335,NonResidential,Large Office,DOWNTOWN,1.0,12,206000,0,Office,8580279.0,Multi_usage,2,48,1,1,0,2,0.2487864077669903,0.0,17166.666666666668
336,NonResidential,Large Office,DOWNTOWN,1.0,36,824887,154972,Office,39523852.0,Multi_usage,2,7,0,1,0,1,0.19532251084087882,0.0,22913.527777777777
337,NonResidential,Large Office,DOWNTOWN,1.0,16,480840,141600,Office,17867002.0,Multi_usage,5,26,0,1,1,2,0.25654271691207053,0.037931536477830465,30052.5
339,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,7,89550,0,Office,3903259.75,Multi_usage,3,116,1,1,0,2,0.11231714126186489,0.07850362925739811,12792.857142857143
340,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,6,89355,0,Office,4178233.5,Multi_usage,2,116,0,1,1,2,0.07833920877399138,0.0,14892.5
341,NonResidential,Large Office,DOWNTOWN,1.0,15,388934,0,Office,18576900.0,Mono_usage,1,94,1,1,0,2,0.0,0.0,25928.933333333334
342,NonResidential,Large Office,DOWNTOWN,1.0,22,384302,0,Office,10062436.0,Multi_usage,3,87,0,1,0,1,0.00856591925620996,0.00373924673824232,17468.272727272728
343,NonResidential,Large Office,DOWNTOWN,1.0,17,378525,84600,Office,24906132.0,Multi_usage,2,58,1,1,0,2,0.22009378508685026,0.03877947295423024,22266.176470588234
345,NonResidential,Large Office,DOWNTOWN,1.0,47,1323055,0,Office,44683660.0,Multi_usage,3,33,0,1,1,2,0.20610027549875098,0.028415296416248757,28150.106382978724
346,NonResidential,Large Office,DOWNTOWN,1.0,41,589921,129432,Office,24603420.0,Multi_usage,3,30,0,1,0,1,0.18251087857526685,0.01744301355605242,14388.317073170732
347,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,6,91091,1392,Office,1835804.875,Multi_usage,2,66,1,1,0,2,0.015281421874828468,0.0,15181.833333333334
348,NonResidential,Large Office,DOWNTOWN,1.0,8,157941,62993,Office,3743228.5,Multi_usage,2,48,0,1,0,1,0.09751109591556341,0.0,19742.625
349,NonResidential,Large Office,DOWNTOWN,1.0,29,635303,197231,Office,18221224.0,Multi_usage,2,25,1,1,0,2,0.3060508135488106,0.009636346751077832,21907.0
351,NonResidential,Large Office,DOWNTOWN,1.0,34,776762,162604,Office,32552428.0,Multi_usage,2,36,0,1,1,2,0.19947808981386833,0.0,22845.941176470587
352,NonResidential,Large Office,DOWNTOWN,1.0,14,186768,23775,Office,9641043.0,Multi_usage,3,44,1,1,0,2,0.18028248950569692,0.0012850167052171678,13340.57142857143
353,NonResidential,Large Office,DOWNTOWN,1.0,49,1123435,368980,Office,45163308.0,Multi_usage,5,47,0,1,1,2,0.20673025141641482,0.026996666473805782,22927.244897959183
354,NonResidential,Large Office,DOWNTOWN,1.0,37,1052469,164420,Office,41213584.0,Multi_usage,11,14,0,1,0,1,0.17632918404247536,0.09831928541363213,28445.108108108107
355,NonResidential,Large Office,DOWNTOWN,1.0,42,617684,171500,Office,69519808.0,Multi_usage,4,43,1,1,0,2,0.3069530698544887,0.029183206947241632,14706.761904761905
356,NonResidential,Large Office,DOWNTOWN,1.0,8,201480,0,Office,8921778.0,Multi_usage,3,109,1,1,0,2,0.14440142942227516,0.052729799483819735,25185.0
357,Nonresidential COS,Large Office,DOWNTOWN,1.0,63,1354987,159600,Office,61576184.0,Multi_usage,2,26,0,1,0,1,0.11778636990613194,0.013768397777986063,21507.73015873016
358,Nonresidential COS,Large Office,DOWNTOWN,1.0,14,310490,0,Office,21169502.0,Multi_usage,3,15,0,1,1,2,0.09144899996779285,0.001932429385809527,22177.85714285714
359,Nonresidential COS,Large Office,DOWNTOWN,1.0,8,199530,30660,Office,13214416.0,Multi_usage,4,13,0,1,1,2,0.09316894702550994,0.08760587380343808,24941.25
360,NonResidential,Large Office,DOWNTOWN,1.0,13,372242,52703,Office,13843866.0,Multi_usage,2,10,0,1,1,2,0.14158262635597274,0.0,28634.0
361,NonResidential,Large Office,DOWNTOWN,1.0,7,114395,8296,Office,2746560.75,Mono_usage,1,107,0,1,1,2,0.0,0.0,16342.142857142857
363,NonResidential,Retail Store,NORTHEAST,1.0,2,89200,0,Retail Store,6461937.0,Mono_usage,1,38,0,1,1,2,0.0,0.0,44600.0
364,NonResidential,Large Office,NORTHEAST,1.0,23,474546,0,Office,28450436.0,Mono_usage,1,45,0,1,0,1,0.0,0.0,20632.434782608696
365,NonResidential,Other,NORTHEAST,1.0,5,36000,0,Data Center,30038490.0,Mono_usage,1,47,0,1,0,1,0.0,0.0,7200.0
366,NonResidential,Small- and Mid-Sized Office,NORTHEAST,0.0,5,99005,0,Office,4728488.5,Mono_usage,1,55,0,1,1,2,0.0,0.0,19801.0
367,NonResidential,Large Office,NORTHEAST,1.0,6,135051,44248,Office,4426136.0,Multi_usage,2,14,0,1,0,1,0.3146959296858224,0.0,22508.5
368,NonResidential,Large Office,NORTHEAST,1.0,5,220649,82720,Office,7046345.5,Multi_usage,2,14,0,1,0,1,0.4078876405512828,0.0,44129.8
369,NonResidential,Self-Storage Facility,DOWNTOWN,1.0,5,93660,0,Self-Storage Facility,873221.875,Mono_usage,1,52,0,1,0,1,0.0,0.0,18732.0
370,NonResidential,Large Office,DOWNTOWN,1.0,18,413715,64660,Office,24224888.0,Multi_usage,2,36,0,1,0,1,0.16831393592207194,0.0,22984.166666666668
371,NonResidential,Mixed Use Property,DOWNTOWN,1.0,11,381381,195621,Parking,9765777.0,Multi_usage,3,16,0,1,1,2,0.43051961162197383,0.099066288042666,34671.0
372,NonResidential,Large Office,DOWNTOWN,1.0,20,497513,118744,Office,26823218.0,Multi_usage,2,28,0,1,1,2,0.2301648399137309,0.0,24875.65
373,NonResidential,Large Office,DOWNTOWN,1.0,24,543876,116721,Office,25307744.0,Multi_usage,2,37,0,1,0,1,0.1972876170303525,0.0,22661.5
374,NonResidential,Mixed Use Property,DOWNTOWN,1.0,4,109347,38700,Laboratory,8218155.5,Multi_usage,3,36,0,1,1,2,0.35391917473730417,0.2584250139464274,27336.75
375,NonResidential,Large Office,DOWNTOWN,1.0,6,396626,124216,Office,20361158.0,Multi_usage,2,34,0,1,0,1,0.3091678306515458,0.0,66104.33333333333
376,NonResidential,Large Office,DOWNTOWN,1.0,6,287471,83591,Office,14913424.0,Multi_usage,4,14,0,1,0,1,0.2510792392971813,0.018513171763412658,47911.833333333336
377,NonResidential,Large Office,DOWNTOWN,1.0,3,192630,48512,Office,5357833.0,Multi_usage,2,69,0,1,1,2,0.25021543892436277,0.0,64210.0
379,NonResidential,Large Office,DOWNTOWN,1.0,8,253103,61986,Office,29949248.0,Multi_usage,4,32,0,1,0,1,0.27731792985464415,0.08605982544655733,31637.875
381,NonResidential,Supermarket / Grocery Store,NORTHWEST,1.0,1,60880,0,Supermarket/Grocery Store,14293972.0,Mono_usage,1,60,0,1,1,2,0.0,0.0,60880.0
382,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,5,50176,0,Office,2933288.75,Multi_usage,3,116,0,1,1,2,0.16599569515306123,0.08476163903061225,10035.2
383,NonResidential,Large Office,DOWNTOWN,1.0,42,304346,0,Office,23262244.0,Multi_usage,4,104,1,1,1,3,0.027695451886997038,0.024702148212889276,7246.333333333333
384,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,128800,0,Non-Refrigerated Warehouse,1809101.5,Multi_usage,2,39,0,1,1,2,0.07453416149068323,0.0,128800.0
385,NonResidential,Large Office,DOWNTOWN,1.0,8,321945,0,Office,13656587.0,Multi_usage,3,89,1,1,0,2,0.12224137663265465,0.06146080852319496,40243.125
386,NonResidential,Large Office,DOWNTOWN,1.0,22,336330,0,Office,18967014.0,Multi_usage,3,52,1,1,1,3,0.1975143460291975,0.022115184491422114,15287.727272727272
387,NonResidential,Large Office,DOWNTOWN,1.0,21,298426,0,Office,27076922.0,Multi_usage,3,56,1,1,0,2,0.6626433353662214,0.03983567115465811,14210.761904761905
388,NonResidential,Large Office,DOWNTOWN,1.0,42,635824,0,Office,48479988.0,Multi_usage,5,40,0,1,0,1,0.0629104909534714,0.030937806688643398,15138.666666666666
389,NonResidential,Hotel,DOWNTOWN,1.0,12,542305,0,Hotel,56485204.0,Multi_usage,2,93,1,1,1,3,0.0,0.0,45192.083333333336
390,NonResidential,Retail Store,SOUTHEAST,1.0,2,291940,0,Retail Store,11688601.0,Multi_usage,2,36,0,1,1,2,0.34253613756251283,0.0,145970.0
391,NonResidential,Mixed Use Property,GREATER_DUWAMISH,0.0,1,88400,0,Non-Refrigerated Warehouse,4383100.5,Multi_usage,3,46,0,1,1,2,0.3350678733031674,0.3135180995475113,88400.0
392,NonResidential,Warehouse,NORTHWEST,1.0,1,52311,0,Non-Refrigerated Warehouse,930611.875,Mono_usage,1,56,0,1,1,2,0.0,0.0,52311.0
393,NonResidential,Other,LAKE_UNION,1.0,5,141131,69710,Parking,3085814.0,Multi_usage,5,7,0,1,0,1,0.5076347506926189,0.0,28226.2
394,NonResidential,Large Office,LAKE_UNION,1.0,5,176532,70067,Office,5803409.0,Multi_usage,2,15,0,1,0,1,0.3969082092765051,0.0,35306.4
395,NonResidential,Warehouse,BALLARD,1.0,1,52500,0,Non-Refrigerated Warehouse,3989399.0,Multi_usage,2,43,0,1,1,2,0.11148571428571429,0.0,52500.0
396,NonResidential,Warehouse,BALLARD,1.0,2,57300,0,Non-Refrigerated Warehouse,4560492.0,Multi_usage,2,57,0,1,1,2,0.49387434554973825,0.0,28650.0
398,NonResidential,Large Office,DOWNTOWN,1.0,6,350310,0,Office,18102026.0,Multi_usage,3,100,0,1,1,2,0.07678912962804373,0.021883474636750305,58385.0
399,NonResidential,Large Office,DOWNTOWN,1.0,55,1400000,285000,Office,53079164.0,Multi_usage,4,28,1,1,1,3,0.188915,0.09542714285714286,25454.545454545456
401,NonResidential,Hotel,DOWNTOWN,1.0,21,305548,0,Hotel,33729336.0,Mono_usage,1,86,1,1,1,3,0.0,0.0,14549.904761904761
402,NonResidential,Large Office,DOWNTOWN,1.0,46,1536606,512608,Office,56606136.0,Multi_usage,6,27,0,1,1,2,0.2453758478100437,0.03456709136890003,33404.47826086957
403,NonResidential,Large Office,DOWNTOWN,1.0,10,135918,0,Office,6423556.5,Mono_usage,1,58,1,1,0,2,0.0,0.0,13591.8
404,NonResidential,Retail Store,DOWNTOWN,1.0,4,79957,0,Retail Store,5252131.0,Multi_usage,2,102,0,1,0,1,0.3717373088034819,0.0,19989.25
405,NonResidential,Large Office,DOWNTOWN,1.0,4,127268,0,Office,7711757.5,Multi_usage,3,95,1,1,1,3,0.4240736084483138,0.03928717352358802,31817.0
406,NonResidential,Large Office,DOWNTOWN,1.0,29,500000,0,Office,18848780.0,Multi_usage,3,33,0,1,0,1,0.16001,0.029056,17241.379310344826
408,NonResidential,Large Office,DOWNTOWN,0.0,10,132326,0,Office,6029020.0,Multi_usage,3,90,1,1,1,3,0.09529495337273099,0.07432401795565498,13232.6
409,NonResidential,Large Office,DOWNTOWN,1.0,6,109830,13200,Office,7335905.5,Multi_usage,4,32,0,1,0,1,0.12018574160065555,0.04552490212146044,18305.0
410,NonResidential,Hotel,DOWNTOWN,0.0,19,332067,59280,Hotel,37785552.0,Mono_usage,1,43,1,1,1,3,0.0,0.0,17477.21052631579
411,NonResidential,Large Office,DOWNTOWN,1.0,10,130513,0,Office,11651200.0,Multi_usage,3,106,1,1,1,3,0.24720909028219412,0.08319477753174014,13051.3
412,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,8,60660,0,Office,2586116.0,Multi_usage,2,96,0,1,0,1,0.0791295746785361,0.0,7582.5
413,NonResidential,Large Office,DOWNTOWN,1.0,14,137350,0,Office,6366084.5,Mono_usage,1,87,1,1,0,2,0.0,0.0,9810.714285714286
414,NonResidential,Large Office,DOWNTOWN,1.0,15,151039,0,Office,5446624.0,Mono_usage,1,87,1,1,0,2,0.0,0.0,10069.266666666666
415,NonResidential,Large Office,DOWNTOWN,1.0,30,755000,134662,Office,52226204.0,Multi_usage,5,31,1,1,1,3,0.16806754966887416,0.017777483443708608,25166.666666666668
416,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,4,63540,0,Office,3518459.5,Mono_usage,1,110,0,1,1,2,0.0,0.0,15885.0
417,NonResidential,Large Office,DOWNTOWN,1.0,10,130893,0,Office,6962073.0,Multi_usage,3,89,0,1,0,1,0.20762760422635282,0.05075901690693926,13089.3
418,NonResidential,Mixed Use Property,DOWNTOWN,1.0,5,79920,0,Office,3009463.75,Multi_usage,3,106,0,1,0,1,0.3333333333333333,0.16666666666666666,15984.0
420,NonResidential,Other,DOWNTOWN,1.0,6,147852,86429,Parking,9671619.0,Multi_usage,4,20,0,1,1,2,0.2747950653356059,0.0881895408922436,24642.0
421,NonResidential,Other,DOWNTOWN,0.0,4,267335,166960,Parking,7273155.5,Multi_usage,3,20,0,1,1,2,0.26164550096321093,0.1024931266014551,66833.75
422,NonResidential,Large Office,DOWNTOWN,1.0,56,1605578,389860,Office,49517704.0,Multi_usage,3,27,1,1,1,3,0.2428159827800331,0.01914824443284599,28671.035714285714
423,NonResidential,Large Office,DOWNTOWN,1.0,36,794592,0,Office,26689658.0,Multi_usage,3,36,0,1,1,2,0.046068925939350004,0.012553612419958922,22072.0
424,NonResidential,Large Office,DOWNTOWN,1.0,21,456304,93204,Office,19397324.0,Multi_usage,2,45,0,1,0,1,0.23332252182755356,0.0,21728.761904761905
425,NonResidential,Large Office,DOWNTOWN,1.0,12,115857,15140,Office,4757299.5,Multi_usage,3,30,0,1,0,1,0.1022294725394236,0.004557342240865895,9654.75
426,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,4,87500,17500,Office,4549892.0,Multi_usage,2,17,0,1,0,1,0.01910857142857143,0.0,21875.0
427,NonResidential,Large Office,DOWNTOWN,1.0,11,374405,184776,Office,13329024.0,Multi_usage,2,18,0,1,0,1,0.11172126440619115,0.0,34036.818181818184
428,NonResidential,Other,DOWNTOWN,1.0,12,193500,38000,Other,14436982.0,Mono_usage,1,31,0,1,0,1,0.0,0.0,16125.0
429,NonResidential,Large Office,DOWNTOWN,1.0,11,102846,0,Office,5327249.5,Multi_usage,2,93,1,1,0,2,0.07292456682807304,0.0,9349.636363636364
430,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1.0,4,52800,0,Office,2429021.0,Multi_usage,2,91,0,1,1,2,0.24545454545454545,0.0,13200.0
432,Campus,Mixed Use Property,DOWNTOWN,3.0,10,258497,0,Parking,20779796.0,Multi_usage,5,103,1,1,0,2,0.5632328421606441,0.39923093885035416,25849.7
433,NonResidential,Retail Store,DOWNTOWN,1.0,8,861702,0,Retail Store,17666646.0,Multi_usage,2,87,1,1,1,3,0.44172927531791734,0.0,107712.75
434,NonResidential,Other,EAST,1.0,5,206950,97400,Other,19295226.0,Mono_usage,1,17,1,1,0,2,0.0,0.0,41390.0
436,NonResidential,Other,EAST,1.0,9,46710,0,Urgent Care/Clinic/Other Outpatient,4169431.5,Mono_usage,1,28,1,1,0,2,0.0,0.0,5190.0
437,NonResidential,Medical Office,EAST,1.0,3,266000,104000,Medical Office,13911761.0,Multi_usage,2,71,1,1,1,3,0.39097744360902253,0.0,88666.66666666667
438,NonResidential,Medical Office,EAST,1.0,14,690158,407795,Medical Office,21156670.0,Multi_usage,2,24,0,1,0,1,0.39176971070392574,0.0,49297.0
439,NonResidential,Mixed Use Property,LAKE_UNION,1.0,6,378443,177660,Parking,55073120.0,Multi_usage,6,15,0,1,1,2,0.2874435516048652,0.1431761189928206,63073.833333333336
440,NonResidential,Mixed Use Property,LAKE_UNION,1.0,6,213834,104922,Parking,75073888.0,Multi_usage,6,15,0,1,1,2,0.2543328002095083,0.1764031912605105,35639.0
441,NonResidential,Hotel,LAKE_UNION,1.0,5,109017,29409,Hotel,9474745.0,Mono_usage,1,37,0,1,1,2,0.0,0.0,21803.4
443,NonResidential,Large Office,MAGNOLIA_QUEENANNE,1.0,5,275734,38452,Office,16373232.0,Multi_usage,2,35,0,1,0,1,0.17191931354131154,0.0,55146.8
444,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,123061,0,Non-Refrigerated Warehouse,1987934.625,Mono_usage,1,15,0,1,0,1,0.0,0.0,123061.0
446,NonResidential,Distribution Center,GREATER_DUWAMISH,1.0,1,59090,0,Distribution Center,2756214.75,Multi_usage,2,53,0,1,1,2,0.3184633609747842,0.0,59090.0
447,NonResidential,Warehouse,GREATER_DUWAMISH,1.0,1,106000,0,Non-Refrigerated Warehouse,763364.5,Mono_usage,1,53,0,1,0,1,0.0,0.0,106000.0
449,NonResidential,Large Office,LAKE_UNION,1.0,3,158600,38400,Office,18309150.0,Multi_usage,3,54,0,1,1,2,0.2069419924337957,0.12610340479192939,52866.666666666664
451,NonResidential,Distribution Center,GREATER_DUWAMISH,1.0,1,119661,0,Distribution Center,775729.1875,Mono_usage,1,56,0,1,1,2,0.0,0.0,119661.0
452,NonResidential,Large Office,LAKE_UNION,1.0,7,139200,44728,Office,4342597.0,Mono_usage,1,15,0,1,0,1,0.0,0.0,19885.714285714286
453,NonResidential,Small- and Mid-Sized Office,MAGNOLIA_QUEENANNE,1.0,6,95721,33921,Office,3063504.5,Multi_usage,2,32,0,1,0,1,0.3316513617701445,0.0,15953.5
456,NonResidential,Large Office,MAGNOLIA_QUEENANNE,2.0,5,213283,115228,Office,5661689.5,Multi_usage,2,20,0,1,0,1,0.0,0.0,42656.6
457,NonResidential,Large Office,LAKE_UNION,1.0,3,103697,47656,Office,11319836.0,Mono_usage,1,15,0,1,1,2,0.0,0.0,34565.666666666664
458,NonResidential,Small- and Mid-Sized Office,NORTH,1.0,5,74880,0,Office,5134607.5,Multi_usage,2,42,0,1,0,1,0.0,0.0,14976.0
459,NonResidential,Small- and Mid-Sized Office,NORTH,1.0,6,88774,0,Office,6029121.5,Multi_usage,2,37,0,1,0,1,0.0,0.0,14795.666666666666
460,NonResidential,Large Office,NORTH,1.0,5,122250,0,Office,5535626.0,Multi_usage,4,33,0,1,0,1,0.24684662576687116,0.04851533742331288,24450.0
461,NonResidential,Small- and Mid-Sized Office,NORTH,1.0,4,53730,0,Office,4742869.0,Multi_usage,2,37,0,1,0,1,0.0,0.0,13432.5
462,NonResidential,Small- and Mid-Sized Office,DELRIDGE,1.0,3,55593,0,Office,4224872.5,Mono_usage,1,56,0,1,1,2,0.0,0.0,18531.0
463,NonResidential,Large Office,LAKE_UNION,1.0,4,134056,60960,Office,4695139.0,Multi_usage,2,34,0,1,0,1,0.4411365399534523,0.0,33514.0
464,NonResidential,Retail Store,GREATER_DUWAMISH,1.0,1,158415,0,Retail Store,22394416.0,Mono_usage,1,11,0,1,1,2,0.0,0.0,158415.0
465,NonResidential,Large Office,LAKE_UNION,1.0,8,287819,0,Office,48406556.0,Multi_usage,4,87,0,1,1,2,0.30696375152439553,0.0543049624937895,35977.375
466,NonResidential,Other,EAST,1.0,8,158738,0,Urgent Care/Clinic/Other Outpatient,61762380.0,Mono_usage,1,41,1,1,1,3,0.0,0.0,19842.25
492,NonResidential,Small- and Mid-Sized Office,MAGNOLIA_QUEENANNE,1.0,4,86995,28800,Office,2991674.75,Multi_usage,2,31,0,1,0,1,0.33105350882234613,0.0,21748.75
467,NonResidential,Retail Store,BALLARD,1.0,1,164437,0,Retail Store,18390344.0,Multi_usage,3,17,0,1,1,2,0.45064067089523646,0.0,164437.0
468,NonResidential,Large Office,LAKE_UNION,1.0,5,184482,66234,Office,5671256.0,Multi_usage,3,7,0,1,1,2,0.35902689693303413,0.008645829945468935,36896.4
469,NonResidential,Laboratory,LAKE_UNION,1.0,3,55200,0,Laboratory,11594121.0,Multi_usage,2,88,0,1,1,2,0.005797101449275362,0.0,18400.0
470,NonResidential,Laboratory,LAKE_UNION,1.0,4,241159,111793,Laboratory,33713876.0,Mono_usage,1,13,0,1,1,2,0.0,0.0,60289.75
471,NonResidential,Large Office,LAKE_UNION,1.0,6,139282,52582,Office,3238216.0,Multi_usage,5,12,0,1,0,1,0.37752186212145145,0.021732887235967318,23213.666666666668
473,NonResidential,Large Office,LAKE_UNION,1.0,5,271071,98700,Office,7851334.5,Multi_usage,3,7,0,1,1,2,0.3575373241696825,0.062205104935607276,54214.2
474,NonResidential,Warehouse,LAKE_UNION,1.0,5,127800,0,Non-Refrigerated Warehouse,2767491.0,Mono_usage,1,102,0,1,1,2,0.0,0.0,25560.0
475,NonResidential,Large Office,LAKE_UNION,1.0,5,560516,206597,Office,30083496.0,Multi_usage,2,14,0,1,1,2,0.33742658550335763,0.0,112103.2
476,NonResidential,Large Office,LAKE_UNION,1.0,6,226592,95000,Office,11963428.0,Multi_usage,2,15,0,1,1,2,0.3670826860612908,0.0,37765.333333333336
477,Campus,Other,LAKE_UNION,1.0,5,535947,0,Other,131373880.0,Multi_usage,2,19,0,1,1,2,0.19401731887667997,0.0,107189.4
480,NonResidential,Mixed Use Property,LAKE_UNION,1.0,5,159700,50654,Other,31371618.0,Multi_usage,4,13,0,1,1,2,0.30879148403256107,0.23422667501565436,31940.0
481,NonResidential,Large Office,LAKE_UNION,1.0,4,209816,73673,Office,6917478.5,Multi_usage,4,10,0,1,1,2,0.37695409311015365,0.07531837419453236,52454.0
